year,age,sex,ranking,name
2018,Aged under 25,M,1,NOAH
2018,Aged under 25,M,2,OLIVER
2018,Aged under 25,M,3,LEO
2018,Aged under 25,M,4,ARCHIE
2018,Aged under 25,M,5,ALFIE
2018,Aged under 25,M,6,LOGAN
2018,Aged under 25,M,7,OSCAR
2018,Aged under 25,M,8,GEORGE
2018,Aged under 25,M,9,FREDDIE
2018,Aged under 25,M,10,HUNTER
2018,Aged under 25,M,11,CHARLIE
2018,Aged under 25,M,12,THEO
2018,Aged under 25,M,13,HARRY
2018,Aged under 25,M,14,MASON
2018,Aged under 25,M,15,ARTHUR
2018,Aged under 25,M,16,JACOB
2018,Aged under 25,M,17,ISAAC
2018,Aged under 25,M,18,MUHAMMAD
2018,Aged under 25,M,19,RILEY
2018,Aged under 25,M,20,LUCAS
2018,Aged under 25,M,21,ELIJAH
2018,Aged under 25,M,22,REGGIE
2018,Aged under 25,M,23,TOMMY
2018,Aged under 25,M,24,HARLEY
2018,Aged under 25,M,25,FINLEY
2018,Aged under 25,M,26,CARTER
2018,Aged under 25,M,26,HARRISON
2018,Aged under 25,M,28,ARLO
2018,Aged under 25,M,29,JACK
2018,Aged under 25,M,30,THOMAS
2018,Aged under 25,M,31,JAXON
2018,Aged under 25,M,32,THEODORE
2018,Aged under 25,M,33,LOUIE
2018,Aged under 25,M,34,HENRY
2018,Aged under 25,M,35,TEDDY
2018,Aged under 25,M,36,REUBEN
2018,Aged under 25,M,37,ROMAN
2018,Aged under 25,M,38,MOHAMMED
2018,Aged under 25,M,39,FRANKIE
2018,Aged under 25,M,40,JAMES
2018,Aged under 25,M,41,RONNIE
2018,Aged under 25,M,42,JAYDEN
2018,Aged under 25,M,43,ALBIE
2018,Aged under 25,M,44,WILLIAM
2018,Aged under 25,M,45,HARVEY
2018,Aged under 25,M,46,ETHAN
2018,Aged under 25,M,47,DAVID
2018,Aged under 25,M,48,LUCA
2018,Aged under 25,M,49,JOSEPH
2018,Aged under 25,M,50,JOSHUA
2018,Aged under 25,M,51,JENSON
2018,Aged under 25,M,52,EZRA
2018,Aged under 25,M,53,TYLER
2018,Aged under 25,M,54,HUGO
2018,Aged under 25,M,55,ADAM
2018,Aged under 25,M,56,DANIEL
2018,Aged under 25,M,57,GRAYSON
2018,Aged under 25,M,58,RORY
2018,Aged under 25,M,59,OAKLEY
2018,Aged under 25,M,60,KAI
2018,Aged under 25,M,61,JACKSON
2018,Aged under 25,M,62,OLLIE
2018,Aged under 25,M,63,EDWARD
2018,Aged under 25,M,64,CALEB
2018,Aged under 25,M,65,KAYDEN
2018,Aged under 25,M,66,ALEXANDER
2018,Aged under 25,M,66,DYLAN
2018,Aged under 25,M,68,CHESTER
2018,Aged under 25,M,68,ELLIOT
2018,Aged under 25,M,70,MICHAEL
2018,Aged under 25,M,71,TOBY
2018,Aged under 25,M,72,BOBBY
2018,Aged under 25,M,73,BLAKE
2018,Aged under 25,M,74,MOHAMMAD
2018,Aged under 25,M,75,ZACHARY
2018,Aged under 25,M,76,DOMINIC
2018,Aged under 25,M,76,SEBASTIAN
2018,Aged under 25,M,78,ALBERT
2018,Aged under 25,M,79,LEVI
2018,Aged under 25,M,80,BRODY
2018,Aged under 25,M,81,MAX
2018,Aged under 25,M,81,VINNIE
2018,Aged under 25,M,83,PARKER
2018,Aged under 25,M,84,JESSE
2018,Aged under 25,M,84,LEON
2018,Aged under 25,M,86,CODY
2018,Aged under 25,M,86,ROWAN
2018,Aged under 25,M,88,LINCOLN
2018,Aged under 25,M,89,LIAM
2018,Aged under 25,M,90,JAXSON
2018,Aged under 25,M,91,BENJAMIN
2018,Aged under 25,M,92,HUDSON
2018,Aged under 25,M,93,ELI
2018,Aged under 25,M,93,JOEY
2018,Aged under 25,M,93,KEVIN
2018,Aged under 25,M,96,SONNY
2018,Aged under 25,M,97,ALEX
2018,Aged under 25,M,97,JAKE
2018,Aged under 25,M,97,LOUIS
2018,Aged under 25,M,100,ELLIOTT
2018,Aged under 25,M,100,TOBIAS
2018,Aged under 25,M,102,ELLIS
2018,Aged under 25,M,104,LEWIS
2018,Aged under 25,M,107,GABRIEL
2018,Aged under 25,M,107,SAMUEL
2018,Aged under 25,M,110,MILO
2018,Aged under 25,M,111,JASPER
2018,Aged under 25,M,111,RYAN
2018,Aged under 25,M,115,STANLEY
2018,Aged under 25,M,117,AARON
2018,Aged under 25,M,119,MATTHEW
2018,Aged under 25,M,119,RALPH
2018,Aged under 25,M,121,FREDERICK
2018,Aged under 25,M,124,DEXTER
2018,Aged under 25,M,125,IBRAHIM
2018,Aged under 25,M,127,NATHAN
2018,Aged under 25,M,134,LEONARDO
2018,Aged under 25,M,134,YUSUF
2018,Aged under 25,M,140,JUDE
2018,Aged under 25,M,148,CHARLES
2018,Aged under 25,M,155,LUKE
2018,Aged under 25,M,159,ALFRED
2018,Aged under 25,M,165,AUSTIN
2018,Aged under 25,M,202,RUPERT
2018,Aged under 25,M,212,NATHANIEL
2018,Aged under 25,M,222,FELIX
2018,Aged under 25,M,222,FINN
2018,Aged under 25,M,222,OWEN
2018,Aged under 25,M,242,EVAN
2018,Aged under 25,M,593,MAXIMILIAN
2018,Aged 25 to 29,M,1,OLIVER
2018,Aged 25 to 29,M,2,HARRY
2018,Aged 25 to 29,M,3,GEORGE
2018,Aged 25 to 29,M,4,NOAH
2018,Aged 25 to 29,M,5,ARTHUR
2018,Aged 25 to 29,M,6,MUHAMMAD
2018,Aged 25 to 29,M,7,FREDDIE
2018,Aged 25 to 29,M,8,LEO
2018,Aged 25 to 29,M,9,CHARLIE
2018,Aged 25 to 29,M,10,JACOB
2018,Aged 25 to 29,M,11,JACK
2018,Aged 25 to 29,M,12,OSCAR
2018,Aged 25 to 29,M,13,ARCHIE
2018,Aged 25 to 29,M,14,ALFIE
2018,Aged 25 to 29,M,15,HENRY
2018,Aged 25 to 29,M,16,LOGAN
2018,Aged 25 to 29,M,16,THEO
2018,Aged 25 to 29,M,18,JOSHUA
2018,Aged 25 to 29,M,19,THOMAS
2018,Aged 25 to 29,M,20,ISAAC
2018,Aged 25 to 29,M,21,WILLIAM
2018,Aged 25 to 29,M,22,TEDDY
2018,Aged 25 to 29,M,23,LUCAS
2018,Aged 25 to 29,M,24,JAMES
2018,Aged 25 to 29,M,25,MOHAMMED
2018,Aged 25 to 29,M,26,ARLO
2018,Aged 25 to 29,M,27,FINLEY
2018,Aged 25 to 29,M,28,HARRISON
2018,Aged 25 to 29,M,29,THEODORE
2018,Aged 25 to 29,M,30,ALBIE
2018,Aged 25 to 29,M,31,MASON
2018,Aged 25 to 29,M,31,MAX
2018,Aged 25 to 29,M,33,EDWARD
2018,Aged 25 to 29,M,34,REGGIE
2018,Aged 25 to 29,M,35,JAXON
2018,Aged 25 to 29,M,36,ELIJAH
2018,Aged 25 to 29,M,37,ETHAN
2018,Aged 25 to 29,M,38,ADAM
2018,Aged 25 to 29,M,39,LOUIE
2018,Aged 25 to 29,M,40,TOMMY
2018,Aged 25 to 29,M,40,JOSEPH
2018,Aged 25 to 29,M,42,RORY
2018,Aged 25 to 29,M,43,ALEXANDER
2018,Aged 25 to 29,M,44,HUNTER
2018,Aged 25 to 29,M,45,REUBEN
2018,Aged 25 to 29,M,46,DAVID
2018,Aged 25 to 29,M,47,SEBASTIAN
2018,Aged 25 to 29,M,48,EZRA
2018,Aged 25 to 29,M,49,DANIEL
2018,Aged 25 to 29,M,50,RILEY
2018,Aged 25 to 29,M,51,LUCA
2018,Aged 25 to 29,M,52,ROMAN
2018,Aged 25 to 29,M,53,DYLAN
2018,Aged 25 to 29,M,54,BOBBY
2018,Aged 25 to 29,M,55,CARTER
2018,Aged 25 to 29,M,55,RONNIE
2018,Aged 25 to 29,M,55,SAMUEL
2018,Aged 25 to 29,M,58,JENSON
2018,Aged 25 to 29,M,59,FRANKIE
2018,Aged 25 to 29,M,60,ZACHARY
2018,Aged 25 to 29,M,61,ALBERT
2018,Aged 25 to 29,M,61,BENJAMIN
2018,Aged 25 to 29,M,63,HUGO
2018,Aged 25 to 29,M,64,HARLEY
2018,Aged 25 to 29,M,65,JUDE
2018,Aged 25 to 29,M,66,TOBY
2018,Aged 25 to 29,M,67,JESSE
2018,Aged 25 to 29,M,68,JAKE
2018,Aged 25 to 29,M,69,LOUIS
2018,Aged 25 to 29,M,70,FREDERICK
2018,Aged 25 to 29,M,71,MOHAMMAD
2018,Aged 25 to 29,M,72,HARVEY
2018,Aged 25 to 29,M,73,JACKSON
2018,Aged 25 to 29,M,74,ELLIOT
2018,Aged 25 to 29,M,75,OLLIE
2018,Aged 25 to 29,M,76,CALEB
2018,Aged 25 to 29,M,76,BLAKE
2018,Aged 25 to 29,M,78,MICHAEL
2018,Aged 25 to 29,M,78,STANLEY
2018,Aged 25 to 29,M,80,GABRIEL
2018,Aged 25 to 29,M,80,YUSUF
2018,Aged 25 to 29,M,82,RALPH
2018,Aged 25 to 29,M,83,GRAYSON
2018,Aged 25 to 29,M,84,ELLIS
2018,Aged 25 to 29,M,85,ELLIOTT
2018,Aged 25 to 29,M,85,RUPERT
2018,Aged 25 to 29,M,87,JAYDEN
2018,Aged 25 to 29,M,87,DEXTER
2018,Aged 25 to 29,M,89,RYAN
2018,Aged 25 to 29,M,90,IBRAHIM
2018,Aged 25 to 29,M,91,CHESTER
2018,Aged 25 to 29,M,91,DOMINIC
2018,Aged 25 to 29,M,91,LIAM
2018,Aged 25 to 29,M,94,TYLER
2018,Aged 25 to 29,M,95,HUDSON
2018,Aged 25 to 29,M,96,SONNY
2018,Aged 25 to 29,M,97,ROWAN
2018,Aged 25 to 29,M,98,ALEX
2018,Aged 25 to 29,M,99,OAKLEY
2018,Aged 25 to 29,M,100,ELI
2018,Aged 25 to 29,M,101,LINCOLN
2018,Aged 25 to 29,M,102,LEON
2018,Aged 25 to 29,M,103,JASPER
2018,Aged 25 to 29,M,104,LEWIS
2018,Aged 25 to 29,M,105,NATHAN
2018,Aged 25 to 29,M,106,CHARLES
2018,Aged 25 to 29,M,107,KAI
2018,Aged 25 to 29,M,107,TOBIAS
2018,Aged 25 to 29,M,110,BRODY
2018,Aged 25 to 29,M,111,MATTHEW
2018,Aged 25 to 29,M,115,PARKER
2018,Aged 25 to 29,M,116,VINNIE
2018,Aged 25 to 29,M,116,JAXSON
2018,Aged 25 to 29,M,118,FINN
2018,Aged 25 to 29,M,119,JOEY
2018,Aged 25 to 29,M,121,ALFRED
2018,Aged 25 to 29,M,126,LUKE
2018,Aged 25 to 29,M,126,AUSTIN
2018,Aged 25 to 29,M,129,MILO
2018,Aged 25 to 29,M,131,FELIX
2018,Aged 25 to 29,M,135,KEVIN
2018,Aged 25 to 29,M,138,CODY
2018,Aged 25 to 29,M,145,LEONARDO
2018,Aged 25 to 29,M,148,LEVI
2018,Aged 25 to 29,M,149,AARON
2018,Aged 25 to 29,M,167,OWEN
2018,Aged 25 to 29,M,169,EVAN
2018,Aged 25 to 29,M,182,NATHANIEL
2018,Aged 25 to 29,M,196,KAYDEN
2018,Aged 25 to 29,M,218,MAXIMILIAN
2018,Aged 30 to 34,M,1,OLIVER
2018,Aged 30 to 34,M,2,GEORGE
2018,Aged 30 to 34,M,3,JACK
2018,Aged 30 to 34,M,4,HARRY
2018,Aged 30 to 34,M,5,ARTHUR
2018,Aged 30 to 34,M,6,HENRY
2018,Aged 30 to 34,M,7,NOAH
2018,Aged 30 to 34,M,8,MUHAMMAD
2018,Aged 30 to 34,M,9,WILLIAM
2018,Aged 30 to 34,M,10,THOMAS
2018,Aged 30 to 34,M,11,JOSHUA
2018,Aged 30 to 34,M,12,OSCAR
2018,Aged 30 to 34,M,13,LEO
2018,Aged 30 to 34,M,14,CHARLIE
2018,Aged 30 to 34,M,15,JACOB
2018,Aged 30 to 34,M,16,ALEXANDER
2018,Aged 30 to 34,M,17,JAMES
2018,Aged 30 to 34,M,18,THEO
2018,Aged 30 to 34,M,19,EDWARD
2018,Aged 30 to 34,M,20,ALFIE
2018,Aged 30 to 34,M,21,ISAAC
2018,Aged 30 to 34,M,22,SEBASTIAN
2018,Aged 30 to 34,M,23,FREDDIE
2018,Aged 30 to 34,M,24,ARCHIE
2018,Aged 30 to 34,M,25,ETHAN
2018,Aged 30 to 34,M,26,MAX
2018,Aged 30 to 34,M,27,THEODORE
2018,Aged 30 to 34,M,28,JOSEPH
2018,Aged 30 to 34,M,29,FINLEY
2018,Aged 30 to 34,M,30,BENJAMIN
2018,Aged 30 to 34,M,31,SAMUEL
2018,Aged 30 to 34,M,32,LUCAS
2018,Aged 30 to 34,M,33,MOHAMMED
2018,Aged 30 to 34,M,34,DANIEL
2018,Aged 30 to 34,M,35,DYLAN
2018,Aged 30 to 34,M,36,ADAM
2018,Aged 30 to 34,M,37,LOGAN
2018,Aged 30 to 34,M,38,REUBEN
2018,Aged 30 to 34,M,39,HARRISON
2018,Aged 30 to 34,M,40,ARLO
2018,Aged 30 to 34,M,41,TEDDY
2018,Aged 30 to 34,M,42,ALBERT
2018,Aged 30 to 34,M,43,RORY
2018,Aged 30 to 34,M,44,JUDE
2018,Aged 30 to 34,M,45,ZACHARY
2018,Aged 30 to 34,M,46,TOBY
2018,Aged 30 to 34,M,47,LUCA
2018,Aged 30 to 34,M,48,HUGO
2018,Aged 30 to 34,M,49,DAVID
2018,Aged 30 to 34,M,50,FREDERICK
2018,Aged 30 to 34,M,51,ELIJAH
2018,Aged 30 to 34,M,52,LOUIE
2018,Aged 30 to 34,M,53,JAKE
2018,Aged 30 to 34,M,54,GABRIEL
2018,Aged 30 to 34,M,55,ALBIE
2018,Aged 30 to 34,M,56,JAXON
2018,Aged 30 to 34,M,57,EZRA
2018,Aged 30 to 34,M,58,FINN
2018,Aged 30 to 34,M,59,REGGIE
2018,Aged 30 to 34,M,60,LOUIS
2018,Aged 30 to 34,M,61,ELLIOT
2018,Aged 30 to 34,M,62,MASON
2018,Aged 30 to 34,M,63,TOMMY
2018,Aged 30 to 34,M,64,STANLEY
2018,Aged 30 to 34,M,65,CHARLES
2018,Aged 30 to 34,M,66,FRANKIE
2018,Aged 30 to 34,M,67,MOHAMMAD
2018,Aged 30 to 34,M,68,RONNIE
2018,Aged 30 to 34,M,68,JASPER
2018,Aged 30 to 34,M,70,JESSE
2018,Aged 30 to 34,M,71,ROMAN
2018,Aged 30 to 34,M,72,MICHAEL
2018,Aged 30 to 34,M,72,FELIX
2018,Aged 30 to 34,M,74,BOBBY
2018,Aged 30 to 34,M,74,RALPH
2018,Aged 30 to 34,M,76,HUNTER
2018,Aged 30 to 34,M,77,RUPERT
2018,Aged 30 to 34,M,78,MATTHEW
2018,Aged 30 to 34,M,79,ELLIS
2018,Aged 30 to 34,M,80,CALEB
2018,Aged 30 to 34,M,81,ROWAN
2018,Aged 30 to 34,M,81,ELLIOTT
2018,Aged 30 to 34,M,83,AUSTIN
2018,Aged 30 to 34,M,84,JENSON
2018,Aged 30 to 34,M,85,ALFRED
2018,Aged 30 to 34,M,86,RILEY
2018,Aged 30 to 34,M,87,TOBIAS
2018,Aged 30 to 34,M,88,LUKE
2018,Aged 30 to 34,M,89,CARTER
2018,Aged 30 to 34,M,90,RYAN
2018,Aged 30 to 34,M,91,DEXTER
2018,Aged 30 to 34,M,92,LIAM
2018,Aged 30 to 34,M,93,GRAYSON
2018,Aged 30 to 34,M,94,JACKSON
2018,Aged 30 to 34,M,94,ALEX
2018,Aged 30 to 34,M,96,BLAKE
2018,Aged 30 to 34,M,97,NATHAN
2018,Aged 30 to 34,M,98,DOMINIC
2018,Aged 30 to 34,M,99,OWEN
2018,Aged 30 to 34,M,100,HARLEY
2018,Aged 30 to 34,M,101,LEWIS
2018,Aged 30 to 34,M,102,LEON
2018,Aged 30 to 34,M,103,SONNY
2018,Aged 30 to 34,M,103,IBRAHIM
2018,Aged 30 to 34,M,106,MILO
2018,Aged 30 to 34,M,107,YUSUF
2018,Aged 30 to 34,M,109,HARVEY
2018,Aged 30 to 34,M,109,ELI
2018,Aged 30 to 34,M,113,KAI
2018,Aged 30 to 34,M,113,OLLIE
2018,Aged 30 to 34,M,117,AARON
2018,Aged 30 to 34,M,118,JAYDEN
2018,Aged 30 to 34,M,119,LEONARDO
2018,Aged 30 to 34,M,119,NATHANIEL
2018,Aged 30 to 34,M,125,BRODY
2018,Aged 30 to 34,M,125,HUDSON
2018,Aged 30 to 34,M,127,MAXIMILIAN
2018,Aged 30 to 34,M,129,CHESTER
2018,Aged 30 to 34,M,130,EVAN
2018,Aged 30 to 34,M,145,TYLER
2018,Aged 30 to 34,M,155,LINCOLN
2018,Aged 30 to 34,M,158,PARKER
2018,Aged 30 to 34,M,175,OAKLEY
2018,Aged 30 to 34,M,184,JAXSON
2018,Aged 30 to 34,M,184,JOEY
2018,Aged 30 to 34,M,188,LEVI
2018,Aged 30 to 34,M,198,CODY
2018,Aged 30 to 34,M,208,VINNIE
2018,Aged 30 to 34,M,208,KEVIN
2018,Aged 30 to 34,M,255,KAYDEN
2018,Aged 35 and over,M,1,GEORGE
2018,Aged 35 and over,M,2,OLIVER
2018,Aged 35 and over,M,3,JACK
2018,Aged 35 and over,M,4,THOMAS
2018,Aged 35 and over,M,5,WILLIAM
2018,Aged 35 and over,M,6,ALEXANDER
2018,Aged 35 and over,M,7,HARRY
2018,Aged 35 and over,M,8,JOSHUA
2018,Aged 35 and over,M,9,LEO
2018,Aged 35 and over,M,10,JAMES
2018,Aged 35 and over,M,11,NOAH
2018,Aged 35 and over,M,12,HENRY
2018,Aged 35 and over,M,13,MUHAMMAD
2018,Aged 35 and over,M,14,JACOB
2018,Aged 35 and over,M,15,SAMUEL
2018,Aged 35 and over,M,16,EDWARD
2018,Aged 35 and over,M,17,ARTHUR
2018,Aged 35 and over,M,18,BENJAMIN
2018,Aged 35 and over,M,19,SEBASTIAN
2018,Aged 35 and over,M,20,CHARLIE
2018,Aged 35 and over,M,21,ETHAN
2018,Aged 35 and over,M,22,OSCAR
2018,Aged 35 and over,M,23,JOSEPH
2018,Aged 35 and over,M,24,DANIEL
2018,Aged 35 and over,M,25,ISAAC
2018,Aged 35 and over,M,26,MAX
2018,Aged 35 and over,M,27,THEO
2018,Aged 35 and over,M,28,ADAM
2018,Aged 35 and over,M,29,LUCAS
2018,Aged 35 and over,M,30,ALFIE
2018,Aged 35 and over,M,30,DYLAN
2018,Aged 35 and over,M,32,ARCHIE
2018,Aged 35 and over,M,33,THEODORE
2018,Aged 35 and over,M,33,MOHAMMED
2018,Aged 35 and over,M,35,FREDDIE
2018,Aged 35 and over,M,36,FINLEY
2018,Aged 35 and over,M,37,HARRISON
2018,Aged 35 and over,M,38,HUGO
2018,Aged 35 and over,M,39,ZACHARY
2018,Aged 35 and over,M,40,GABRIEL
2018,Aged 35 and over,M,41,ALBERT
2018,Aged 35 and over,M,42,JUDE
2018,Aged 35 and over,M,43,FINN
2018,Aged 35 and over,M,44,TOBY
2018,Aged 35 and over,M,45,ARLO
2018,Aged 35 and over,M,46,LOGAN
2018,Aged 35 and over,M,47,LUCA
2018,Aged 35 and over,M,48,FREDERICK
2018,Aged 35 and over,M,49,DAVID
2018,Aged 35 and over,M,50,REUBEN
2018,Aged 35 and over,M,51,LOUIS
2018,Aged 35 and over,M,52,STANLEY
2018,Aged 35 and over,M,53,MATTHEW
2018,Aged 35 and over,M,54,JAKE
2018,Aged 35 and over,M,54,FELIX
2018,Aged 35 and over,M,56,LUKE
2018,Aged 35 and over,M,57,ELLIOT
2018,Aged 35 and over,M,58,ELIJAH
2018,Aged 35 and over,M,59,RORY
2018,Aged 35 and over,M,60,TEDDY
2018,Aged 35 and over,M,61,MICHAEL
2018,Aged 35 and over,M,62,CHARLES
2018,Aged 35 and over,M,63,MOHAMMAD
2018,Aged 35 and over,M,64,LIAM
2018,Aged 35 and over,M,65,EZRA
2018,Aged 35 and over,M,66,JESSE
2018,Aged 35 and over,M,67,ALBIE
2018,Aged 35 and over,M,68,ALEX
2018,Aged 35 and over,M,69,JAXON
2018,Aged 35 and over,M,70,LOUIE
2018,Aged 35 and over,M,71,MASON
2018,Aged 35 and over,M,72,AARON
2018,Aged 35 and over,M,73,NATHAN
2018,Aged 35 and over,M,74,OWEN
2018,Aged 35 and over,M,75,ELLIOTT
2018,Aged 35 and over,M,75,ALFRED
2018,Aged 35 and over,M,77,RYAN
2018,Aged 35 and over,M,78,LEON
2018,Aged 35 and over,M,79,JAYDEN
2018,Aged 35 and over,M,80,ROWAN
2018,Aged 35 and over,M,81,SONNY
2018,Aged 35 and over,M,81,JASPER
2018,Aged 35 and over,M,83,DEXTER
2018,Aged 35 and over,M,84,ELLIS
2018,Aged 35 and over,M,85,TOMMY
2018,Aged 35 and over,M,85,AUSTIN
2018,Aged 35 and over,M,87,LEONARDO
2018,Aged 35 and over,M,88,NATHANIEL
2018,Aged 35 and over,M,89,BLAKE
2018,Aged 35 and over,M,90,IBRAHIM
2018,Aged 35 and over,M,91,LEWIS
2018,Aged 35 and over,M,91,MILO
2018,Aged 35 and over,M,93,TOBIAS
2018,Aged 35 and over,M,94,MAXIMILIAN
2018,Aged 35 and over,M,95,CALEB
2018,Aged 35 and over,M,95,BOBBY
2018,Aged 35 and over,M,95,RALPH
2018,Aged 35 and over,M,98,JACKSON
2018,Aged 35 and over,M,99,ROMAN
2018,Aged 35 and over,M,100,FRANKIE
2018,Aged 35 and over,M,100,EVAN
2018,Aged 35 and over,M,102,YUSUF
2018,Aged 35 and over,M,103,JENSON
2018,Aged 35 and over,M,106,REGGIE
2018,Aged 35 and over,M,109,RONNIE
2018,Aged 35 and over,M,113,KAI
2018,Aged 35 and over,M,114,HARLEY
2018,Aged 35 and over,M,114,HARVEY
2018,Aged 35 and over,M,118,GRAYSON
2018,Aged 35 and over,M,122,HUNTER
2018,Aged 35 and over,M,122,CARTER
2018,Aged 35 and over,M,124,RILEY
2018,Aged 35 and over,M,129,DOMINIC
2018,Aged 35 and over,M,135,ELI
2018,Aged 35 and over,M,142,OLLIE
2018,Aged 35 and over,M,147,RUPERT
2018,Aged 35 and over,M,154,HUDSON
2018,Aged 35 and over,M,181,TYLER
2018,Aged 35 and over,M,184,BRODY
2018,Aged 35 and over,M,192,CHESTER
2018,Aged 35 and over,M,216,LINCOLN
2018,Aged 35 and over,M,228,JAXSON
2018,Aged 35 and over,M,234,CODY
2018,Aged 35 and over,M,241,KAYDEN
2018,Aged 35 and over,M,264,JOEY
2018,Aged 35 and over,M,268,OAKLEY
2018,Aged 35 and over,M,271,LEVI
2018,Aged 35 and over,M,281,KEVIN
2018,Aged 35 and over,M,287,PARKER
2018,Aged 35 and over,M,346,VINNIE
2018,Aged under 25,F,1,AMELIA
2018,Aged under 25,F,2,OLIVIA
2018,Aged under 25,F,3,AVA
2018,Aged under 25,F,4,ISLA
2018,Aged under 25,F,5,HARPER
2018,Aged under 25,F,6,ISABELLA
2018,Aged under 25,F,7,MIA
2018,Aged under 25,F,8,ELLA
2018,Aged under 25,F,9,IVY
2018,Aged under 25,F,9,SCARLETT
2018,Aged under 25,F,11,EVIE
2018,Aged under 25,F,12,LILY
2018,Aged under 25,F,12,WILLOW
2018,Aged under 25,F,14,POPPY
2018,Aged under 25,F,15,FREYA
2018,Aged under 25,F,16,SOPHIA
2018,Aged under 25,F,17,LAYLA
2018,Aged under 25,F,18,ARIA
2018,Aged under 25,F,19,ELSIE
2018,Aged under 25,F,20,GRACE
2018,Aged under 25,F,21,DAISY
2018,Aged under 25,F,22,ROSIE
2018,Aged under 25,F,23,SOFIA
2018,Aged under 25,F,24,PHOEBE
2018,Aged under 25,F,25,ESME
2018,Aged under 25,F,26,RUBY
2018,Aged under 25,F,27,SIENNA
2018,Aged under 25,F,28,LUNA
2018,Aged under 25,F,29,ELIZA
2018,Aged under 25,F,29,ISABELLE
2018,Aged under 25,F,31,EMILY
2018,Aged under 25,F,32,LILLY
2018,Aged under 25,F,33,EVELYN
2018,Aged under 25,F,34,MAISIE
2018,Aged under 25,F,35,MILA
2018,Aged under 25,F,36,LOLA
2018,Aged under 25,F,37,MILLIE
2018,Aged under 25,F,38,NEVAEH
2018,Aged under 25,F,39,GRACIE
2018,Aged under 25,F,40,MAYA
2018,Aged under 25,F,41,BELLA
2018,Aged under 25,F,42,ESMAE
2018,Aged under 25,F,43,HALLIE
2018,Aged under 25,F,44,AURORA
2018,Aged under 25,F,45,CHARLOTTE
2018,Aged under 25,F,46,DELILAH
2018,Aged under 25,F,47,ALICE
2018,Aged under 25,F,47,VIOLET
2018,Aged under 25,F,49,ARABELLA
2018,Aged under 25,F,49,EMILIA
2018,Aged under 25,F,51,FLORENCE
2018,Aged under 25,F,52,DARCIE
2018,Aged under 25,F,53,EVA
2018,Aged under 25,F,54,JESSICA
2018,Aged under 25,F,54,PENELOPE
2018,Aged under 25,F,56,ELLIE
2018,Aged under 25,F,57,LYLA
2018,Aged under 25,F,58,MADDISON
2018,Aged under 25,F,59,BONNIE
2018,Aged under 25,F,60,LEXI
2018,Aged under 25,F,61,MYLA
2018,Aged under 25,F,62,SKYLAR
2018,Aged under 25,F,63,AALIYAH
2018,Aged under 25,F,64,LOTTIE
2018,Aged under 25,F,65,MARIA
2018,Aged under 25,F,66,MATILDA
2018,Aged under 25,F,67,IMOGEN
2018,Aged under 25,F,68,SOPHIE
2018,Aged under 25,F,68,SUMMER
2018,Aged under 25,F,70,LACEY
2018,Aged under 25,F,70,THEA
2018,Aged under 25,F,72,DARCY
2018,Aged under 25,F,73,SAVANNAH
2018,Aged under 25,F,74,ZARA
2018,Aged under 25,F,75,ELIZABETH
2018,Aged under 25,F,76,HARRIET
2018,Aged under 25,F,77,LILLIE
2018,Aged under 25,F,77,SKYLA
2018,Aged under 25,F,79,MYA
2018,Aged under 25,F,79,NANCY
2018,Aged under 25,F,81,HEIDI
2018,Aged under 25,F,82,AYLA
2018,Aged under 25,F,83,AMELIA-ROSE
2018,Aged under 25,F,83,MADISON
2018,Aged under 25,F,85,HOLLY
2018,Aged under 25,F,85,PAISLEY
2018,Aged under 25,F,87,CHLOE
2018,Aged under 25,F,88,ARIANA
2018,Aged under 25,F,88,AVA-ROSE
2018,Aged under 25,F,88,EMMA
2018,Aged under 25,F,88,NELLIE
2018,Aged under 25,F,88,ROSE
2018,Aged under 25,F,93,AUTUMN
2018,Aged under 25,F,93,FAITH
2018,Aged under 25,F,93,ROBYN
2018,Aged under 25,F,96,NOVA
2018,Aged under 25,F,97,MARNIE
2018,Aged under 25,F,98,AMAYA
2018,Aged under 25,F,98,SARAH
2018,Aged under 25,F,100,ANASTASIA
2018,Aged under 25,F,101,SARA
2018,Aged under 25,F,105,FRANCESCA
2018,Aged under 25,F,108,ADA
2018,Aged under 25,F,108,LUCY
2018,Aged under 25,F,112,JASMINE
2018,Aged under 25,F,114,AMBER
2018,Aged under 25,F,117,AISHA
2018,Aged under 25,F,117,MARYAM
2018,Aged under 25,F,126,ERIN
2018,Aged under 25,F,126,HOLLIE
2018,Aged under 25,F,130,ELEANOR
2018,Aged under 25,F,130,HANNAH
2018,Aged under 25,F,133,FELICITY
2018,Aged under 25,F,136,MOLLY
2018,Aged under 25,F,141,ABIGAIL
2018,Aged under 25,F,141,VICTORIA
2018,Aged under 25,F,146,PIPPA
2018,Aged under 25,F,147,ANNABELLE
2018,Aged under 25,F,153,ORLA
2018,Aged under 25,F,161,IRIS
2018,Aged under 25,F,165,LARA
2018,Aged under 25,F,174,JULIA
2018,Aged under 25,F,181,BEATRICE
2018,Aged under 25,F,181,ELOISE
2018,Aged under 25,F,181,GEORGIA
2018,Aged under 25,F,209,EDIE
2018,Aged under 25,F,209,MABEL
2018,Aged under 25,F,233,ALEXANDRA
2018,Aged under 25,F,233,CLARA
2018,Aged under 25,F,250,ISABEL
