year,region,sex,name,count,ranking,prop
2008,North West,M,JOSHUA,791,5,0.0174914864446508
2008,North West,M,DANIEL,790,6,0.0174693733138738
2008,North West,M,JAMES,784,7,0.0173366945292114
2008,North West,M,HARRY,770,8,0.0170271106983327
2008,North West,M,CHARLIE,733,9,0.0162089248595816
2008,North West,M,MOHAMMED,642,10,0.0141966299588696
2008,North West,M,,45222,0,1
2008,Yorkshire and The Humber,M,JACK,855,1,0.0250806688178351
2008,Yorkshire and The Humber,M,OLIVER,728,2,0.0213552361396304
2008,Yorkshire and The Humber,M,ALFIE,651,3,0.0190965092402464
2008,Yorkshire and The Humber,M,MOHAMMED,609,4,0.017864476386037
2008,Yorkshire and The Humber,M,THOMAS,606,5,0.0177764740393077
2008,Yorkshire and The Humber,M,HARRY,580,6,0.0170137870343209
2008,Yorkshire and The Humber,M,CHARLIE,572,7,0.0167791141097096
2008,Yorkshire and The Humber,M,JOSHUA,555,8,0.0162804341449105
2008,Yorkshire and The Humber,M,WILLIAM,530,9,0.0155470812555001
2008,Yorkshire and The Humber,M,JAMES,458,10,0.0134350249339982
2008,Yorkshire and The Humber,M,,34090,0,1
2008,East Midlands,M,JACK,684,1,0.0246477604410652
2008,East Midlands,M,OLIVER,642,2,0.0231343014666138
2008,East Midlands,M,HARRY,521,3,0.0187740982306944
2008,East Midlands,M,ALFIE,509,4,0.0183416813808511
2008,East Midlands,M,JOSHUA,501,5,0.0180534034809556
2008,East Midlands,M,CHARLIE,492,6,0.0177290908435732
2008,East Midlands,M,WILLIAM,458,7,0.0165039097690173
2008,East Midlands,M,THOMAS,443,8,0.0159633887067133
2008,East Midlands,M,SAMUEL,386,9,0.0139094086699578
2008,East Midlands,M,DANIEL,377,10,0.0135850960325754
2008,East Midlands,M,,27751,0,1
2008,West Midlands,M,JACK,768,1,0.0208928425691667
2008,West Midlands,M,MOHAMMED,753,2,0.0204847792377377
2008,West Midlands,M,OLIVER,689,3,0.0187437090236405
2008,West Midlands,M,HARRY,590,4,0.0160504910362088
2008,West Midlands,M,JOSHUA,573,5,0.0155880192605892
2008,West Midlands,M,ALFIE,569,6,0.0154792023722082
2008,West Midlands,M,THOMAS,568,7,0.0154519981501129
2008,West Midlands,M,WILLIAM,509,8,0.013846949046492
2008,West Midlands,M,DANIEL,504,9,0.0137109279360157
2008,West Midlands,M,CHARLIE,502,10,0.0136565194918251
2008,West Midlands,M,,36759,0,1
2008,East,M,JACK,931,1,0.0253291979540755
2008,East,M,OLIVER,869,2,0.0236423985199695
2008,East,M,HARRY,809,3,0.0220100119708347
2008,East,M,ALFIE,679,4,0.0184731744477092
2008,East,M,CHARLIE,678,5,0.0184459680052236
2008,East,M,THOMAS,641,6,0.0174393296332572
2008,East,M,GEORGE,625,7,0.0170040265534879
2008,East,M,JOSHUA,611,8,0.0166231363586897
2008,East,M,JAMES,574,9,0.0156164979867233
2008,East,M,WILLIAM,573,10,0.0155892915442377
2008,East,M,,36756,0,1
2008,London,M,DANIEL,850,1,0.0130737049341701
2008,London,M,OLIVER,739,2,0.0113664328780608
2008,London,M,MOHAMMED,733,3,0.0112741479020549
2008,London,M,JOSHUA,694,4,0.0106742955580165
2008,London,M,JACK,684,5,0.0105204872646733
2008,London,M,THOMAS,658,6,0.0101205857019811
2008,London,M,JAMES,651,7,0.0100129198966408
2008,London,M,SAMUEL,599,8,0.00921311677125631
2008,London,M,ALEXANDER,573,9,0.00881321520856405
2008,London,M,HARRY,542,10,0.0083364094992002
2008,London,M,,65016,0,1
2008,South East,M,OLIVER,1396,1,0.0261658419553156
2008,South East,M,JACK,1299,2,0.0243477282950967
2008,South East,M,HARRY,1084,3,0.0203178887389414
2008,South East,M,THOMAS,1057,4,0.0198118158644474
2008,South East,M,JOSHUA,950,5,0.0178062678062678
2008,South East,M,JAMES,928,6,0.0173939121307542
2008,South East,M,WILLIAM,919,7,0.0172252211725896
2008,South East,M,CHARLIE,888,8,0.0166441745389114
2008,South East,M,ALFIE,867,9,0.0162505623031939
2008,South East,M,SAMUEL,847,10,0.0158756935072725
2008,South East,M,,53352,0,1
2008,South West,M,OLIVER,874,1,0.0290114850959304
2008,South West,M,JACK,768,2,0.0254929296952798
2008,South West,M,HARRY,631,3,0.0209453628095333
2008,South West,M,WILLIAM,621,4,0.0206134236207927
2008,South West,M,THOMAS,576,5,0.0191196972714599
2008,South West,M,CHARLIE,567,6,0.0188209520015933
2008,South West,M,ALFIE,564,7,0.0187213702449711
2008,South West,M,JOSHUA,503,8,0.0166965411936533
2008,South West,M,SAMUEL,485,9,0.0160990506539202
2008,South West,M,JAMES,470,10,0.0156011418708093
2008,South West,M,,30126,0,1
2008,Wales,M,JACK,395,1,0.0215294053523737
2008,Wales,M,DYLAN,353,2,0.0192402027579441
2008,Wales,M,OLIVER,329,3,0.0179320869896986
2008,Wales,M,RHYS,302,4,0.0164604567504224
2008,Wales,M,THOMAS,290,5,0.0158063988662997
2008,Wales,M,JOSHUA,284,6,0.0154793699242383
2008,Wales,M,DANIEL,257,7,0.0140077396849621
2008,Wales,M,WILLIAM,257,8,0.0140077396849621
2008,Wales,M,ALFIE,239,9,0.013026652858778
2008,Wales,M,ETHAN,239,10,0.013026652858778
2008,Wales,M,,18347,0,1
2008,North East,F,GRACE,342,1,0.0230566979033237
2008,North East,F,OLIVIA,322,2,0.0217083529966966
2008,North East,F,EMILY,292,3,0.0196858356367559
2008,North East,F,RUBY,268,4,0.0180678217488033
2008,North East,F,JESSICA,267,5,0.018000404503472
2008,North East,F,SOPHIE,249,6,0.0167868940875076
2008,North East,F,LILY,230,7,0.0155059664262118
2008,North East,F,CHLOE,228,8,0.0153711319355491
2008,North East,F,LUCY,209,9,0.0140902042742534
2008,North East,F,KATIE,200,10,0.0134834490662712
2008,North East,F,,14833,0,1
2008,North West,F,OLIVIA,839,1,0.0195379814633692
2008,North West,F,JESSICA,729,2,0.0169763867542266
2008,North West,F,RUBY,724,3,0.0168599506310838
2008,North West,F,GRACE,708,4,0.0164873550370267
2008,North West,F,EMILY,655,5,0.0152531321317125
2008,North West,F,CHLOE,574,6,0.0133668669367985
2008,North West,F,SOPHIE,565,7,0.0131572819151414
2008,North West,F,LILY,552,8,0.01285454799497
2008,North West,F,MIA,536,9,0.0124819524009129
2008,North West,F,LUCY,492,10,0.0114573145172558
2008,North West,F,,42942,0,1
2008,Yorkshire and The Humber,F,OLIVIA,564,1,0.0174818672122001
2008,Yorkshire and The Humber,F,RUBY,560,2,0.0173578823383547
2008,Yorkshire and The Humber,F,EMILY,504,3,0.0156220941045192
2008,Yorkshire and The Humber,F,EVIE,487,4,0.0150951583906763
2008,Yorkshire and The Humber,F,GRACE,475,5,0.0147232037691402
2008,Yorkshire and The Humber,F,JESSICA,433,6,0.0134213625937636
2008,Yorkshire and The Humber,F,CHLOE,413,7,0.0128014382245366
2008,Yorkshire and The Humber,F,LILY,405,8,0.0125534684768458
2008,Yorkshire and The Humber,F,SOPHIE,372,9,0.0115305932676214
2008,Yorkshire and The Humber,F,AMELIA,320,10,0.00991878990763127
2008,Yorkshire and The Humber,F,,32262,0,1
2008,East Midlands,F,OLIVIA,457,1,0.0172850712961912
2008,East Midlands,F,EMILY,414,2,0.0156586860319982
2008,East Midlands,F,CHLOE,407,3,0.0153939256401528
2008,East Midlands,F,GRACE,407,4,0.0153939256401528
2008,East Midlands,F,SOPHIE,388,5,0.0146752902908582
2008,East Midlands,F,RUBY,378,6,0.0142970611596505
2008,East Midlands,F,JESSICA,368,7,0.0139188320284428
2008,East Midlands,F,LILY,318,8,0.0120276863724044
2008,East Midlands,F,EVIE,306,9,0.0115738114149552
2008,East Midlands,F,AMELIA,273,10,0.0103256552819698
2008,East Midlands,F,,26439,0,1
2008,West Midlands,F,GRACE,486,1,0.013900409003804
2008,West Midlands,F,JESSICA,484,2,0.0138432056745703
2008,West Midlands,F,OLIVIA,466,3,0.0133283757114664
2008,West Midlands,F,CHLOE,450,4,0.0128707490775963
2008,West Midlands,F,SOPHIE,448,5,0.0128135457483626
2008,West Midlands,F,RUBY,435,6,0.0124417241083431
2008,West Midlands,F,LILY,414,7,0.0118410891513886
2008,West Midlands,F,EMILY,405,8,0.0115836741698367
2008,West Midlands,F,AMELIA,354,9,0.0101249892743758
2008,West Midlands,F,EVIE,325,10,0.00929554100048623
2008,West Midlands,F,,34963,0,1
2008,East,F,RUBY,573,1,0.0163812573258241
2008,East,F,CHLOE,567,2,0.0162097258355013
2008,East,F,EMILY,550,3,0.0157237199462535
2008,East,F,OLIVIA,546,4,0.0156093656193716
2008,East,F,JESSICA,545,5,0.0155807770376512
2008,East,F,GRACE,534,6,0.0152663026387261
2008,East,F,SOPHIE,534,7,0.0152663026387261
2008,East,F,LILY,478,8,0.0136653420623803
2008,East,F,AMELIA,381,9,0.0108922496354956
2008,East,F,EVIE,362,10,0.0103490665828068
2008,East,F,,34979,0,1
2008,London,F,OLIVIA,592,1,0.00945294286717977
2008,London,F,ISABELLA,507,2,0.0080956791109124
2008,London,F,EMILY,504,3,0.00804777568422061
2008,London,F,JESSICA,480,4,0.0076645482706863
2008,London,F,CHLOE,474,5,0.00756874141730272
2008,London,F,RUBY,459,6,0.00732922428384377
2008,London,F,SOPHIE,437,7,0.00697793248810398
2008,London,F,MIA,394,8,0.00629131670552167
2008,London,F,AMELIA,390,9,0.00622744546993262
2008,London,F,GRACE,390,10,0.00622744546993262
2008,London,F,,62626,0,1
2008,South East,F,EMILY,855,1,0.0168745559327386
2008,South East,F,CHLOE,786,2,0.0155127496644825
2008,South East,F,OLIVIA,784,3,0.0154732770190258
2008,South East,F,GRACE,777,4,0.0153351227599274
2008,South East,F,SOPHIE,765,5,0.0150982868871872
2008,South East,F,JESSICA,760,6,0.0149996052735454
2008,South East,F,RUBY,725,7,0.0143088339780532
2008,South East,F,LILY,667,8,0.013164127259809
2008,South East,F,AMELIA,611,9,0.0120588931870214
2008,South East,F,CHARLOTTE,530,10,0.0104602510460251
2008,South East,F,,50668,0,1
2008,South West,F,RUBY,498,1,0.017403459723921
2008,South West,F,OLIVIA,479,2,0.0167394723047353
2008,South West,F,EMILY,461,3,0.0161104315918225
2008,South West,F,CHLOE,452,4,0.0157959112353661
2008,South West,F,GRACE,440,5,0.0153765507600909
2008,South West,F,JESSICA,428,6,0.0149571902848157
2008,South West,F,LILY,420,7,0.0146776166346322
2008,South West,F,SOPHIE,418,7,0.0146077232220863
2008,South West,F,AMELIA,335,9,0.0117071466014328
2008,South West,F,ELLA,314,10,0.0109732657697012
2008,South West,F,,28615,0,1
2008,Wales,F,RUBY,310,1,0.0179159683291915
2008,Wales,F,OLIVIA,274,2,0.0158354042651563
2008,Wales,F,MEGAN,268,3,0.0154886435878171
2008,Wales,F,CHLOE,252,4,0.014563948448246
2008,Wales,F,SEREN,252,5,0.014563948448246
2008,Wales,F,EMILY,241,6,0.0139282205397908
2008,Wales,F,GRACE,215,7,0.0124255909379876
2008,Wales,F,FFION,208,8,0.0120210368144252
2008,Wales,F,ELLA,207,9,0.011963243368202
2008,Wales,F,MIA,207,10,0.011963243368202
2008,Wales,F,,17303,0,1
2009,North East,M,JACK,441,1,0.0288103482067028
2009,North East,M,CHARLIE,333,2,0.0217547527275103
2009,North East,M,OLIVER,322,3,0.021036127262037
2009,North East,M,HARRY,288,4,0.0188149212778467
2009,North East,M,ALFIE,283,5,0.0184882733389952
2009,North East,M,JAMES,270,6,0.0176389886979813
2009,North East,M,THOMAS,262,7,0.0171163519958189
2009,North East,M,DANIEL,254,8,0.0165937152936565
2009,North East,M,JOSEPH,240,9,0.0156791010648723
2009,North East,M,WILLIAM,230,10,0.0150258051871693
2009,North East,M,,15307,0,1
2009,North West,M,JACK,1085,1,0.0240437885033019
2009,North West,M,OLIVER,924,2,0.0204760005318442
2009,North West,M,ALFIE,889,3,0.0197003944510925
2009,North West,M,HARRY,866,4,0.01919071045517
2009,North West,M,THOMAS,859,5,0.0190355892390196
2009,North West,M,CHARLIE,794,6,0.0175951779461951
2009,North West,M,JOSHUA,778,7,0.0172406151664229
2009,North West,M,JAMES,693,8,0.0153570003988831
2009,North West,M,DANIEL,646,9,0.0143154722333023
2009,North West,M,LUCAS,634,10,0.0140495501484732
2009,North West,M,,45126,0,1
2009,Yorkshire and The Humber,M,OLIVER,713,1,0.0210045662100457
2009,Yorkshire and The Humber,M,JACK,709,2,0.0208867285314479
2009,Yorkshire and The Humber,M,ALFIE,640,3,0.0188540285756371
2009,Yorkshire and The Humber,M,HARRY,625,4,0.0184121372808956
2009,Yorkshire and The Humber,M,MOHAMMED,616,5,0.0181470025040507
2009,Yorkshire and The Humber,M,THOMAS,591,6,0.0174105170128148
2009,Yorkshire and The Humber,M,CHARLIE,586,7,0.0172632199145677
2009,Yorkshire and The Humber,M,WILLIAM,560,8,0.0164972750036824
2009,Yorkshire and The Humber,M,JOSHUA,480,9,0.0141405214317278
2009,Yorkshire and The Humber,M,GEORGE,416,10,0.0122551185741641
2009,Yorkshire and The Humber,M,,33945,0,1
2009,East Midlands,M,OLIVER,632,1,0.0228728601932612
2009,East Midlands,M,JACK,619,2,0.0224023741449821
2009,East Midlands,M,ALFIE,525,3,0.0190003981035793
2009,East Midlands,M,HARRY,487,4,0.017625131193225
2009,East Midlands,M,CHARLIE,477,5,0.0172632188483949
2009,East Midlands,M,WILLIAM,461,6,0.0166841590966668
2009,East Midlands,M,JOSHUA,433,7,0.0156708045311426
2009,East Midlands,M,THOMAS,429,8,0.0155260395932105
2009,East Midlands,M,GEORGE,363,9,0.013137418117332
2009,East Midlands,M,SAMUEL,340,10,0.0123050197242228
2009,East Midlands,M,,27631,0,1
2009,West Midlands,M,MOHAMMED,776,1,0.0212433956582441
2009,West Midlands,M,OLIVER,700,2,0.0191628569082099
2009,West Midlands,M,JACK,681,3,0.0186427222207014
2009,West Midlands,M,ALFIE,592,4,0.0162063018423718
2009,West Midlands,M,HARRY,579,5,0.0158504202140765
2009,West Midlands,M,CHARLIE,524,6,0.0143447671712886
2009,West Midlands,M,JOSHUA,509,7,0.0139341345232555
2009,West Midlands,M,THOMAS,486,8,0.0133044977962715
2009,West Midlands,M,WILLIAM,469,9,0.0128391141285006
2009,West Midlands,M,JAMES,444,10,0.0121547263817789
2009,West Midlands,M,,36529,0,1
2009,East,M,OLIVER,840,1,0.0230648837145446
2009,East,M,JACK,796,2,0.0218567231390208
2009,East,M,HARRY,765,3,0.0210055190971746
2009,East,M,CHARLIE,647,4,0.017765452099179
2009,East,M,ALFIE,641,5,0.0176007029297894
2009,East,M,JOSHUA,587,6,0.016117960405283
2009,East,M,GEORGE,574,7,0.0157610038716055
2009,East,M,THOMAS,563,8,0.0154589637277245
2009,East,M,WILLIAM,557,9,0.0152942145583349
2009,East,M,JAMES,520,10,0.014278261347099
2009,East,M,,36419,0,1
2009,London,M,OLIVER,826,1,0.0125113601938806
2009,London,M,DANIEL,815,2,0.0123447440169646
2009,London,M,JOSHUA,741,3,0.0112238715540745
2009,London,M,MOHAMMED,666,4,0.0100878521660103
2009,London,M,THOMAS,643,5,0.00973947288700394
2009,London,M,HARRY,592,6,0.00896697970312027
2009,London,M,JACK,591,7,0.00895183277794608
2009,London,M,SAMUEL,582,8,0.00881551045137837
2009,London,M,JAMES,579,9,0.0087700696758558
2009,London,M,ALEXANDER,573,10,0.00867918812481066
2009,London,M,,66020,0,1
2009,South East,M,OLIVER,1306,1,0.0245097119264333
2009,South East,M,JACK,1128,2,0.0211691845735198
2009,South East,M,HARRY,1112,3,0.0208689124519095
2009,South East,M,WILLIAM,954,4,0.0179037252510087
2009,South East,M,JOSHUA,952,5,0.0178661912358075
2009,South East,M,THOMAS,939,6,0.0176222201369992
2009,South East,M,CHARLIE,861,7,0.0161583935441494
2009,South East,M,GEORGE,856,8,0.0160645585061462
2009,South East,M,ALFIE,834,9,0.0156516843389322
2009,South East,M,JAMES,825,10,0.0154827812705264
2009,South East,M,,53285,0,1
2009,South West,M,OLIVER,782,1,0.0261853736940798
2009,South West,M,JACK,678,2,0.0227029199035628
2009,South West,M,HARRY,637,3,0.0213300294669167
2009,South West,M,WILLIAM,624,4,0.0208947227431021
2009,South West,M,CHARLIE,592,5,0.0198231984998661
2009,South West,M,JOSHUA,569,6,0.0190530404500402
2009,South West,M,ALFIE,542,7,0.0181489418698098
2009,South West,M,THOMAS,517,8,0.0173118135547817
2009,South West,M,SAMUEL,461,9,0.0154366461291187
2009,South West,M,GEORGE,427,10,0.0142981516206804
2009,South West,M,,29864,0,1
2009,Wales,M,JACK,361,1,0.0202105027432538
2009,Wales,M,DYLAN,342,2,0.0191467920725563
2009,Wales,M,OLIVER,319,3,0.0178591423132908
2009,Wales,M,JOSHUA,251,4,0.0140521778076363
2009,Wales,M,WILLIAM,248,5,0.0138842234912104
2009,Wales,M,ETHAN,238,6,0.0133243757697906
2009,Wales,M,RHYS,232,7,0.0129884671369388
2009,Wales,M,THOMAS,230,8,0.0128764975926548
2009,Wales,M,ALFIE,228,9,0.0127645280483708
2009,Wales,M,CHARLIE,228,10,0.0127645280483708
2009,Wales,M,,17862,0,1
2009,North East,F,SOPHIE,267,1,0.0184557959494021
2009,North East,F,GRACE,265,2,0.0183175502868598
2009,North East,F,OLIVIA,257,3,0.0177645676366904
2009,North East,F,EMILY,244,4,0.0168659708301652
2009,North East,F,JESSICA,241,5,0.0166586023363517
2009,North East,F,RUBY,235,6,0.0162438653487247
2009,North East,F,CHLOE,230,7,0.0158982511923688
2009,North East,F,AVA,222,8,0.0153452685421995
2009,North East,F,LILY,210,9,0.0145157945669455
2009,North East,F,LUCY,202,10,0.0139628119167761
2009,North East,F,,14467,0,1
2009,North West,F,OLIVIA,825,1,0.0194474565084154
2009,North West,F,RUBY,654,2,0.0154165291593984
2009,North West,F,GRACE,618,3,0.0145679128753948
2009,North West,F,JESSICA,602,4,0.0141907500825044
2009,North West,F,EMILY,583,5,0.0137428692659469
2009,North West,F,SOPHIE,539,6,0.0127056715854981
2009,North West,F,AMELIA,529,7,0.0124699448399415
2009,North West,F,CHLOE,520,8,0.0122577907689406
2009,North West,F,LILY,520,9,0.0122577907689406
2009,North West,F,EVIE,508,10,0.0119749186742728
2009,North West,F,,42422,0,1
2009,Yorkshire and The Humber,F,OLIVIA,588,1,0.0181419888309525
2009,Yorkshire and The Humber,F,RUBY,559,2,0.0172472308784055
2009,Yorkshire and The Humber,F,EVIE,476,3,0.014686371910771
2009,Yorkshire and The Humber,F,EMILY,460,4,0.0141927123507451
2009,Yorkshire and The Humber,F,GRACE,458,5,0.0141310049057419
2009,Yorkshire and The Humber,F,CHLOE,403,6,0.0124340501681528
2009,Yorkshire and The Humber,F,JESSICA,393,7,0.0121255129431366
2009,Yorkshire and The Humber,F,SOPHIE,388,8,0.0119712443306285
2009,Yorkshire and The Humber,F,LILY,387,9,0.0119403906081269
2009,Yorkshire and The Humber,F,AMELIA,365,10,0.0112616087130912
2009,Yorkshire and The Humber,F,,32411,0,1
2009,East Midlands,F,OLIVIA,434,1,0.0166188014551024
2009,East Midlands,F,RUBY,389,2,0.01489565383879
2009,East Midlands,F,JESSICA,374,3,0.0143212713000191
2009,East Midlands,F,CHLOE,360,4,0.0137851809304997
2009,East Midlands,F,SOPHIE,357,5,0.0136703044227456
2009,East Midlands,F,GRACE,355,6,0.0135937200842428
2009,East Midlands,F,EMILY,354,7,0.0135554279149914
2009,East Midlands,F,EVIE,323,8,0.0123683706681984
2009,East Midlands,F,LILY,294,9,0.0112578977599081
2009,East Midlands,F,AMELIA,269,10,0.0103005935286234
2009,East Midlands,F,,26115,0,1
2009,West Midlands,F,OLIVIA,484,1,0.014024513923097
2009,West Midlands,F,SOPHIE,471,2,0.013647822433427
2009,West Midlands,F,CHLOE,455,3,0.0131842021384486
2009,West Midlands,F,RUBY,421,4,0.0121990090116195
2009,West Midlands,F,JESSICA,414,5,0.0119961751325664
2009,West Midlands,F,GRACE,410,6,0.0118802700588218
2009,West Midlands,F,EMILY,408,7,0.0118223175219495
2009,West Midlands,F,LILY,405,8,0.0117353887166411
2009,West Midlands,F,AMELIA,368,9,0.0106632667845035
2009,West Midlands,F,EVIE,324,10,0.00938831097331286
2009,West Midlands,F,,34511,0,1
2009,East,F,CHLOE,566,1,0.0162107976514392
2009,East,F,RUBY,533,2,0.0152656451381928
2009,East,F,OLIVIA,530,3,0.0151797221824431
2009,East,F,EMILY,525,4,0.0150365172561936
2009,East,F,SOPHIE,490,5,0.0140340827724474
2009,East,F,JESSICA,470,6,0.0134612630674495
2009,East,F,GRACE,469,7,0.0134326220821996
2009,East,F,LILY,458,8,0.0131175712444508
2009,East,F,EVIE,395,9,0.0113131891737076
2009,East,F,AMELIA,359,10,0.0102821137047114
2009,East,F,,34915,0,1
2009,London,F,OLIVIA,587,1,0.00928518325187048
2009,London,F,SOPHIE,479,2,0.00757683607776143
2009,London,F,EMILY,477,3,0.00754520001898164
2009,London,F,CHLOE,474,4,0.00749774593081194
2009,London,F,JESSICA,469,5,0.00741865578386245
2009,London,F,ISABELLA,433,6,0.0068492067258261
2009,London,F,AMELIA,413,7,0.00653284613802813
2009,London,F,SOPHIA,413,8,0.00653284613802813
2009,London,F,RUBY,401,9,0.00634302978534934
2009,London,F,GRACE,384,10,0.00607412328572107
2009,London,F,,63219,0,1
2009,South East,F,SOPHIE,773,1,0.0153443039482303
2009,South East,F,CHLOE,764,2,0.0151656509915239
2009,South East,F,EMILY,764,3,0.0151656509915239
2009,South East,F,OLIVIA,762,4,0.015125950334478
2009,South East,F,JESSICA,755,5,0.0149869980348175
2009,South East,F,GRACE,669,6,0.0132798697818449
2009,South East,F,LILY,659,7,0.0130813664966155
2009,South East,F,RUBY,638,8,0.0126645095976338
2009,South East,F,AMELIA,602,9,0.0119498977708081
2009,South East,F,EVIE,483,10,0.0095877086765786
2009,South East,F,,50377,0,1
2009,South West,F,SOPHIE,478,1,0.0167878340884347
2009,South West,F,CHLOE,462,2,0.0162258982193657
2009,South West,F,RUBY,462,3,0.0162258982193657
2009,South West,F,LILY,457,4,0.0160502932602817
2009,South West,F,EMILY,452,5,0.0158746883011976
2009,South West,F,OLIVIA,441,6,0.0154883573912127
2009,South West,F,JESSICA,403,7,0.014153759702174
2009,South West,F,AMELIA,365,7,0.0128191620131353
2009,South West,F,GRACE,361,9,0.012678678045868
2009,South West,F,EVIE,342,10,0.0120113792013486
2009,South West,F,,28473,0,1
2009,Wales,F,OLIVIA,293,1,0.0171616001874304
2009,Wales,F,RUBY,263,2,0.0154044397586833
2009,Wales,F,SEREN,256,3,0.0149944356586423
2009,Wales,F,CHLOE,245,4,0.014350143501435
2009,Wales,F,MEGAN,233,5,0.0136472793299362
2009,Wales,F,GRACE,217,6,0.012710127101271
2009,Wales,F,SOPHIE,210,7,0.01230012300123
2009,Wales,F,EMILY,194,8,0.0113629707725649
2009,Wales,F,LILY,194,9,0.0113629707725649
2009,Wales,F,ELLA,191,10,0.0111872547296902
2009,Wales,F,,17073,0,1
2010,North East,M,JACK,427,1,0.0269570707070707
2010,North East,M,OLIVER,385,2,0.0243055555555556
2010,North East,M,HARRY,346,3,0.0218434343434343
2010,North East,M,CHARLIE,325,4,0.0205176767676768
2010,North East,M,DANIEL,288,5,0.0181818181818182
2010,North East,M,THOMAS,284,6,0.0179292929292929
2010,North East,M,ALFIE,275,7,0.0173611111111111
2010,North East,M,WILLIAM,256,8,0.0161616161616162
2010,North East,M,JAMES,243,9,0.0153409090909091
2010,North East,M,ETHAN,216,10,0.0136363636363636
2010,North East,M,,15840,0,1
2010,North West,M,OLIVER,1098,1,0.0240367775831874
2010,North West,M,JACK,1077,2,0.023577057793345
2010,North West,M,HARRY,886,3,0.0193957968476357
2010,North West,M,THOMAS,812,4,0.0177758318739054
2010,North West,M,ALFIE,804,5,0.017600700525394
2010,North West,M,CHARLIE,762,6,0.0166812609457093
2010,North West,M,JACOB,709,7,0.0155210157618214
2010,North West,M,JOSHUA,693,8,0.0151707530647986
2010,North West,M,JAMES,685,9,0.0149956217162872
2010,North West,M,ETHAN,616,10,0.0134851138353765
2010,North West,M,,45680,0,1
2010,Yorkshire and The Humber,M,OLIVER,873,1,0.02541928721174
2010,Yorkshire and The Humber,M,HARRY,664,2,0.019333799208013
2010,Yorkshire and The Humber,M,JACK,662,3,0.0192755648730492
2010,Yorkshire and The Humber,M,ALFIE,626,4,0.018227346843699
2010,Yorkshire and The Humber,M,MOHAMMED,567,5,0.0165094339622642
2010,Yorkshire and The Humber,M,CHARLIE,555,6,0.0161600279524808
2010,Yorkshire and The Humber,M,WILLIAM,538,7,0.0156650361052877
2010,Yorkshire and The Humber,M,JOSHUA,489,8,0.0142382948986723
2010,Yorkshire and The Humber,M,THOMAS,488,9,0.0142091777311903
2010,Yorkshire and The Humber,M,JACOB,478,10,0.0139180060563708
2010,Yorkshire and The Humber,M,,34344,0,1
2010,East Midlands,M,OLIVER,717,1,0.0255187386553725
2010,East Midlands,M,HARRY,613,2,0.0218172758657508
2010,East Midlands,M,JACK,609,3,0.0216749119123038
2010,East Midlands,M,CHARLIE,490,4,0.0174395842972559
2010,East Midlands,M,ALFIE,466,5,0.016585400576574
2010,East Midlands,M,WILLIAM,434,6,0.0154464889489981
2010,East Midlands,M,JOSHUA,406,7,0.0144499412748692
2010,East Midlands,M,JACOB,387,8,0.013773712495996
2010,East Midlands,M,THOMAS,383,9,0.013631348542549
2010,East Midlands,M,GEORGE,370,10,0.0131686656938463
2010,East Midlands,M,,28097,0,1
2010,West Midlands,M,OLIVER,803,1,0.0216098388008289
2010,West Midlands,M,JACK,756,2,0.0203450039021502
2010,West Midlands,M,HARRY,665,3,0.0178960682472618
2010,West Midlands,M,MOHAMMED,659,4,0.0177345999623241
2010,West Midlands,M,CHARLIE,594,5,0.0159853602088323
2010,West Midlands,M,ALFIE,582,6,0.0156624236389569
2010,West Midlands,M,JOSHUA,519,7,0.0139670066471111
2010,West Midlands,M,WILLIAM,509,8,0.0136978928388816
2010,West Midlands,M,THOMAS,491,9,0.0132134879840685
2010,West Midlands,M,ETHAN,470,10,0.0126483489867865
2010,West Midlands,M,,37159,0,1
2010,East,M,OLIVER,957,1,0.0255043573275058
2010,East,M,HARRY,878,2,0.0233989819577326
2010,East,M,JACK,789,3,0.0210271033765957
2010,East,M,ALFIE,673,4,0.0179356661247768
2010,East,M,CHARLIE,631,5,0.0168163526370493
2010,East,M,WILLIAM,627,6,0.0167097513525038
2010,East,M,GEORGE,617,7,0.0164432481411401
2010,East,M,JOSHUA,572,8,0.0152439836900035
2010,East,M,THOMAS,567,9,0.0151107320843216
2010,East,M,SAMUEL,500,10,0.0133251605681848
2010,East,M,,37523,0,1
2010,London,M,OLIVER,843,1,0.0123422447366109
2010,London,M,DANIEL,760,2,0.0111270533805745
2010,London,M,ALEXANDER,670,3,0.00980937600655911
2010,London,M,JOSHUA,665,4,0.0097361717080027
2010,London,M,MOHAMMED,638,5,0.00934086849579807
2010,London,M,HARRY,623,6,0.00912125560012884
2010,London,M,SAMUEL,623,6,0.00912125560012884
2010,London,M,THOMAS,604,8,0.00884307926561448
2010,London,M,JAMES,575,9,0.00841849433398729
2010,London,M,WILLIAM,568,10,0.00831600831600832
2010,London,M,,68302,0,1
2010,South East,M,OLIVER,1519,1,0.0278205128205128
2010,South East,M,HARRY,1244,2,0.0227838827838828
2010,South East,M,JACK,1106,3,0.0202564102564103
2010,South East,M,GEORGE,949,4,0.0173809523809524
2010,South East,M,THOMAS,942,5,0.0172527472527473
2010,South East,M,WILLIAM,920,6,0.0168498168498169
2010,South East,M,JOSHUA,919,7,0.0168315018315018
2010,South East,M,CHARLIE,876,8,0.016043956043956
2010,South East,M,ALFIE,840,9,0.0153846153846154
2010,South East,M,JAMES,776,10,0.0142124542124542
