year,month,sex,name,count,ranking,prop
2009,Mar,M,WILLIAM,459,7,0.0152974504249292
2009,Mar,M,CHARLIE,458,8,0.0152641226462256
2009,Mar,M,SAMUEL,400,9,0.0133311114814198
2009,Mar,M,DANIEL,396,10,0.0131978003666056
2009,Mar,M,,30005,0,1
2009,Apr,M,OLIVER,603,1,0.0203585536311152
2009,Apr,M,JACK,588,2,0.0198521219487491
2009,Apr,M,THOMAS,494,3,0.0166784834059219
2009,Apr,M,HARRY,474,4,0.0160032411627671
2009,Apr,M,JOSHUA,462,5,0.0155980958168743
2009,Apr,M,ALFIE,456,6,0.0153955231439279
2009,Apr,M,CHARLIE,447,7,0.0150916641345083
2009,Apr,M,WILLIAM,432,8,0.0145852324521422
2009,Apr,M,DANIEL,394,9,0.0133022721901482
2009,Apr,M,GEORGE,390,10,0.0131672237415173
2009,Apr,M,,29619,0,1
2009,May,M,OLIVER,647,1,0.0213299047242277
2009,May,M,JACK,636,2,0.0209672633765206
2009,May,M,JOSHUA,523,3,0.0172419477137111
2009,May,M,HARRY,499,4,0.0164507302278047
2009,May,M,THOMAS,473,5,0.0155935779514061
2009,May,M,ALFIE,457,6,0.0150660996274684
2009,May,M,WILLIAM,432,7,0.0142419147463159
2009,May,M,CHARLIE,405,8,0.0133517950746712
2009,May,M,GEORGE,392,9,0.0129232189364718
2009,May,M,JAMES,388,10,0.0127913493554874
2009,May,M,,30333,0,1
2009,Jun,M,JACK,657,1,0.0218533794571581
2009,Jun,M,OLIVER,596,2,0.0198243746673763
2009,Jun,M,HARRY,516,3,0.0171633847791378
2009,Jun,M,JOSHUA,476,4,0.0158328898350186
2009,Jun,M,CHARLIE,473,5,0.0157331027142097
2009,Jun,M,ALFIE,457,6,0.015200904736562
2009,Jun,M,THOMAS,446,7,0.0148350186269292
2009,Jun,M,WILLIAM,430,8,0.0143028206492815
2009,Jun,M,GEORGE,394,9,0.0131053751995742
2009,Jun,M,DANIEL,383,10,0.0127394890899415
2009,Jun,M,,30064,0,1
2009,Jul,M,OLIVER,593,1,0.0188901630988787
2009,Jul,M,JACK,583,2,0.0185716106014271
2009,Jul,M,HARRY,561,3,0.0178707951070336
2009,Jul,M,THOMAS,511,4,0.0162780326197757
2009,Jul,M,CHARLIE,496,5,0.0158002038735984
2009,Jul,M,JOSHUA,475,6,0.0151312436289501
2009,Jul,M,ALFIE,468,7,0.0149082568807339
2009,Jul,M,WILLIAM,424,8,0.013506625891947
2009,Jul,M,JAMES,391,9,0.0124554026503568
2009,Jul,M,SAMUEL,391,10,0.0124554026503568
2009,Jul,M,,31392,0,1
2009,Aug,M,JACK,586,1,0.0192314003478717
2009,Aug,M,OLIVER,539,2,0.0176889501493223
2009,Aug,M,HARRY,525,3,0.0172294968986906
2009,Aug,M,CHARLIE,477,4,0.0156542286108103
2009,Aug,M,JOSHUA,476,5,0.0156214105214794
2009,Aug,M,ALFIE,473,6,0.0155229562534869
2009,Aug,M,THOMAS,467,7,0.0153260477175019
2009,Aug,M,WILLIAM,447,8,0.0146696859308851
2009,Aug,M,JAMES,374,9,0.0122739654097338
2009,Aug,M,DANIEL,373,10,0.012241147320403
2009,Aug,M,,30471,0,1
2009,Sep,M,OLIVER,646,1,0.0209095322867778
2009,Sep,M,JACK,572,2,0.0185143227059395
2009,Sep,M,HARRY,558,3,0.0180611749474025
2009,Sep,M,ALFIE,466,4,0.0150833468198738
2009,Sep,M,JOSHUA,465,5,0.0150509791228354
2009,Sep,M,CHARLIE,459,6,0.0148567729406053
2009,Sep,M,WILLIAM,446,7,0.0144359928791067
2009,Sep,M,THOMAS,429,8,0.0138857420294546
2009,Sep,M,JAMES,407,9,0.0131736526946108
2009,Sep,M,DANIEL,381,10,0.0123320925716135
2009,Sep,M,,30895,0,1
2009,Oct,M,OLIVER,668,1,0.0212292633318503
2009,Oct,M,JACK,573,2,0.0182101315705841
2009,Oct,M,HARRY,536,3,0.0170342592004068
2009,Oct,M,CHARLIE,505,4,0.0160490688362042
2009,Oct,M,ALFIE,462,5,0.0146825144600521
2009,Oct,M,JOSHUA,447,6,0.0142058094451154
2009,Oct,M,THOMAS,445,7,0.0141422487764571
2009,Oct,M,WILLIAM,440,8,0.0139833471048115
2009,Oct,M,SAMUEL,390,9,0.0123943303883557
2009,Oct,M,DANIEL,386,10,0.0122672090510392
2009,Oct,M,,31466,0,1
2009,Nov,M,OLIVER,674,1,0.0222009947626733
2009,Nov,M,JACK,572,2,0.0188412003030403
2009,Nov,M,HARRY,551,3,0.0181494779142923
2009,Nov,M,ALFIE,469,4,0.0154484666820383
2009,Nov,M,THOMAS,462,5,0.0152178925524556
2009,Nov,M,JOSHUA,453,6,0.0149214401001351
2009,Nov,M,CHARLIE,438,7,0.0144273526796008
2009,Nov,M,WILLIAM,428,8,0.0140979610659113
2009,Nov,M,GEORGE,386,9,0.0127145162884153
2009,Nov,M,JAMES,376,10,0.0123851246747258
2009,Nov,M,,30359,0,1
2009,Dec,M,OLIVER,712,1,0.0230055898413519
2009,Dec,M,JACK,570,2,0.0184173963617564
2009,Dec,M,HARRY,553,3,0.0178681055930725
2009,Dec,M,ALFIE,492,4,0.0158971210701477
2009,Dec,M,WILLIAM,487,5,0.0157355649617112
2009,Dec,M,THOMAS,431,6,0.0139261365472229
2009,Dec,M,CHARLIE,429,7,0.0138615141038483
2009,Dec,M,JOSHUA,428,8,0.013829202882161
2009,Dec,M,GEORGE,377,9,0.0121813305761091
2009,Dec,M,ETHAN,353,10,0.0114058612556141
2009,Dec,M,,30949,0,1
2009,Jan,F,OLIVIA,420,1,0.0149535372236266
2009,Jan,F,EMILY,400,2,0.0142414640225015
2009,Jan,F,RUBY,374,3,0.0133157688610389
2009,Jan,F,CHLOE,367,4,0.0130665432406451
2009,Jan,F,GRACE,364,5,0.0129597322604764
2009,Jan,F,JESSICA,357,6,0.0127105066400826
2009,Jan,F,SOPHIE,329,7,0.0117136041585075
2009,Jan,F,EVIE,291,8,0.0103606650763699
2009,Jan,F,LILY,278,9,0.00989781749563855
2009,Jan,F,AMELIA,275,10,0.00979100651546979
2009,Jan,F,,28087,0,1
2009,Feb,F,OLIVIA,387,1,0.0150390549100377
2009,Feb,F,CHLOE,360,2,0.0139898185209653
2009,Feb,F,RUBY,360,3,0.0139898185209653
2009,Feb,F,JESSICA,349,4,0.0135623518439358
2009,Feb,F,EMILY,348,5,0.0135234912369331
2009,Feb,F,SOPHIE,342,6,0.013290327594917
2009,Feb,F,GRACE,317,7,0.01231881241985
2009,Feb,F,LILY,314,8,0.012202230598842
2009,Feb,F,AMELIA,285,9,0.0110752729957642
2009,Feb,F,EVIE,240,10,0.00932654568064353
2009,Feb,F,,25733,0,1
2009,Mar,F,RUBY,442,1,0.0154794424599005
2009,Mar,F,OLIVIA,414,2,0.01449884429502
2009,Mar,F,JESSICA,383,3,0.013413182041045
2009,Mar,F,GRACE,353,4,0.0123625411501016
2009,Mar,F,CHLOE,352,5,0.0123275197870701
2009,Mar,F,EMILY,352,6,0.0123275197870701
2009,Mar,F,SOPHIE,351,7,0.0122924984240387
2009,Mar,F,LILY,313,8,0.0109616866288436
2009,Mar,F,AMELIA,284,9,0.00994606710093157
2009,Mar,F,EVIE,273,10,0.00956083210758563
2009,Mar,F,,28554,0,1
2009,Apr,F,RUBY,412,1,0.0148068283917341
2009,Apr,F,OLIVIA,402,2,0.0144474393530997
2009,Apr,F,CHLOE,390,3,0.0140161725067385
2009,Apr,F,JESSICA,384,4,0.013800539083558
2009,Apr,F,EMILY,371,4,0.0133333333333333
2009,Apr,F,SOPHIE,365,6,0.0131176999101527
2009,Apr,F,GRACE,360,7,0.0129380053908356
2009,Apr,F,EVIE,301,8,0.0108176100628931
2009,Apr,F,LILY,293,9,0.0105300988319856
2009,Apr,F,AMELIA,292,10,0.0104941599281222
2009,Apr,F,,27825,0,1
2009,May,F,OLIVIA,452,1,0.015737065663951
2009,May,F,SOPHIE,397,2,0.0138221572313906
2009,May,F,EMILY,387,3,0.0134739920618341
2009,May,F,RUBY,366,4,0.0127428452057656
2009,May,F,JESSICA,363,5,0.0126383956548987
2009,May,F,CHLOE,351,6,0.012220597451431
2009,May,F,GRACE,326,7,0.0113501845275399
2009,May,F,LILY,304,8,0.0105842211545157
2009,May,F,EVIE,295,9,0.0102708725019149
2009,May,F,AMELIA,291,10,0.0101316064340923
2009,May,F,,28722,0,1
2009,Jun,F,OLIVIA,474,1,0.0166001260769069
2009,Jun,F,EMILY,400,2,0.0140085452125797
2009,Jun,F,CHLOE,392,3,0.0137283743083281
2009,Jun,F,RUBY,389,4,0.0136233102192337
2009,Jun,F,SOPHIE,375,5,0.0131330111367934
2009,Jun,F,JESSICA,361,6,0.0126427120543532
2009,Jun,F,GRACE,340,7,0.0119072634306927
2009,Jun,F,LILY,340,8,0.0119072634306927
2009,Jun,F,EVIE,306,9,0.0107165370876235
2009,Jun,F,SUMMER,272,10,0.00952581074455418
2009,Jun,F,,28554,0,1
2009,Jul,F,OLIVIA,439,1,0.0145157557120656
2009,Jul,F,CHLOE,409,2,0.0135237906292365
2009,Jul,F,RUBY,406,3,0.0134245941209536
2009,Jul,F,LILY,401,4,0.0132592666071488
2009,Jul,F,EMILY,386,5,0.0127632840657342
2009,Jul,F,GRACE,374,6,0.0123664980326026
2009,Jul,F,SOPHIE,372,7,0.0123003670270806
2009,Jul,F,JESSICA,367,8,0.0121350395132758
2009,Jul,F,SUMMER,336,9,0.0111100089276857
2009,Jul,F,AMELIA,319,10,0.0105478953807493
2009,Jul,F,,30243,0,1
2009,Aug,F,OLIVIA,450,1,0.015507081567249
2009,Aug,F,SOPHIE,387,2,0.0133360901478342
2009,Aug,F,EMILY,377,3,0.0129914883352286
2009,Aug,F,CHLOE,373,4,0.0128536476101864
2009,Aug,F,JESSICA,367,5,0.0126468865226231
2009,Aug,F,GRACE,356,6,0.012267824528757
2009,Aug,F,LILY,353,7,0.0121644439849754
2009,Aug,F,AMELIA,338,8,0.0116475412660671
2009,Aug,F,RUBY,325,9,0.0111995589096799
2009,Aug,F,EVIE,296,10,0.0102002136531238
2009,Aug,F,,29019,0,1
2009,Sep,F,OLIVIA,435,1,0.0148804433345876
2009,Sep,F,SOPHIE,389,2,0.0133068792118496
2009,Sep,F,CHLOE,382,3,0.0130674238018678
2009,Sep,F,RUBY,370,4,0.0126569288133274
2009,Sep,F,EMILY,347,5,0.0118701467519584
2009,Sep,F,GRACE,344,6,0.0117675230048233
2009,Sep,F,LILY,340,7,0.0116306913419765
2009,Sep,F,JESSICA,323,8,0.0110491567748777
2009,Sep,F,AMELIA,320,9,0.0109465330277426
2009,Sep,F,MIA,285,10,0.00974925597783327
2009,Sep,F,,29233,0,1
2009,Oct,F,OLIVIA,447,1,0.0148702594810379
2009,Oct,F,SOPHIE,412,2,0.0137059214903526
2009,Oct,F,EMILY,408,3,0.0135728542914172
2009,Oct,F,CHLOE,393,4,0.0130738522954092
2009,Oct,F,JESSICA,392,5,0.0130405854956753
2009,Oct,F,RUBY,391,6,0.0130073186959415
2009,Oct,F,GRACE,389,7,0.0129407850964737
2009,Oct,F,LILY,353,8,0.0117431803060546
2009,Oct,F,AMELIA,320,9,0.010645375914837
2009,Oct,F,ISABELLA,285,10,0.0094810379241517
2009,Oct,F,,30060,0,1
2009,Nov,F,OLIVIA,434,1,0.0150626453337035
2009,Nov,F,RUBY,364,2,0.0126331864089126
2009,Nov,F,LILY,362,2,0.0125637732967758
2009,Nov,F,CHLOE,360,4,0.0124943601846389
2009,Nov,F,SOPHIE,351,5,0.0121820011800229
2009,Nov,F,GRACE,345,6,0.0119737618436123
2009,Nov,F,EMILY,343,7,0.0119043487314754
2009,Nov,F,JESSICA,332,8,0.0115225766147225
2009,Nov,F,AMELIA,288,9,0.0099954881477111
2009,Nov,F,EVIE,284,10,0.00985666192343734
2009,Nov,F,,28813,0,1
2009,Dec,F,HOLLY,519,1,0.0177387381229066
2009,Dec,F,OLIVIA,447,2,0.0152778727185727
2009,Dec,F,SOPHIE,382,3,0.013056258117438
2009,Dec,F,RUBY,356,4,0.0121676122769841
2009,Dec,F,CHLOE,350,5,0.0119625401599563
2009,Dec,F,AMELIA,348,6,0.0118941827876136
2009,Dec,F,EMILY,343,7,0.0117232893567571
2009,Dec,F,GRACE,340,8,0.0116207532982432
2009,Dec,F,LILY,316,9,0.0108004648301319
2009,Dec,F,JESSICA,313,10,0.010697928771618
2009,Dec,F,,29258,0,1
2010,Jan,M,OLIVER,718,1,0.0233769616461548
2010,Jan,M,JACK,563,2,0.018330403073517
2010,Jan,M,HARRY,538,3,0.0175164420134141
2010,Jan,M,CHARLIE,479,4,0.0155954939115713
2010,Jan,M,WILLIAM,479,4,0.0155954939115713
2010,Jan,M,ALFIE,456,6,0.0148466497362766
2010,Jan,M,THOMAS,444,7,0.0144559484274272
2010,Jan,M,JOSHUA,414,8,0.0134791951553038
2010,Jan,M,JAMES,402,9,0.0130884938464544
2010,Jan,M,GEORGE,379,10,0.0123396496711597
2010,Jan,M,,30714,0,1
2010,Feb,M,OLIVER,667,1,0.0239876285693735
2010,Feb,M,HARRY,492,2,0.0176940228727613
2010,Feb,M,JACK,471,3,0.0169387901891678
2010,Feb,M,ALFIE,464,4,0.0166870459613033
2010,Feb,M,JOSHUA,428,5,0.0153923613608574
2010,Feb,M,CHARLIE,412,6,0.0148169459828814
2010,Feb,M,THOMAS,406,7,0.0146011652161404
2010,Feb,M,WILLIAM,397,8,0.0142774940660289
2010,Feb,M,GEORGE,366,9,0.0131626267712005
2010,Feb,M,DANIEL,364,10,0.0130906998489535
2010,Feb,M,,27806,0,1
2010,Mar,M,OLIVER,730,1,0.0236759316316933
2010,Mar,M,HARRY,578,2,0.018746148607012
2010,Mar,M,JACK,569,3,0.0184542535594979
2010,Mar,M,JOSHUA,467,4,0.0151461096876723
2010,Mar,M,CHARLIE,455,5,0.0147569162909869
2010,Mar,M,THOMAS,451,6,0.0146271851587585
2010,Mar,M,WILLIAM,441,7,0.0143028573281873
2010,Mar,M,ALFIE,438,8,0.014205558979016
2010,Mar,M,DANIEL,383,9,0.0124217559108747
2010,Mar,M,JAMES,366,10,0.0118703985989038
2010,Mar,M,,30833,0,1
2010,Apr,M,OLIVER,641,1,0.0218420962960439
2010,Apr,M,JACK,552,2,0.0188094183391829
2010,Apr,M,HARRY,507,3,0.0172760418441408
2010,Apr,M,WILLIAM,451,4,0.015367839983644
2010,Apr,M,ALFIE,428,5,0.0145841142195114
2010,Apr,M,JOSHUA,412,6,0.0140389136879408
2010,Apr,M,CHARLIE,411,7,0.0140048386547177
2010,Apr,M,THOMAS,404,8,0.0137663134221556
2010,Apr,M,DANIEL,373,9,0.0127099873922377
2010,Apr,M,GEORGE,372,10,0.0126759123590146
2010,Apr,M,,29347,0,1
2010,May,M,OLIVER,763,1,0.0251334079978918
2010,May,M,JACK,571,2,0.0188088806904276
2010,May,M,HARRY,564,3,0.0185782989656763
2010,May,M,THOMAS,463,4,0.0152513340799789
2010,May,M,WILLIAM,455,5,0.0149878121088346
2010,May,M,JOSHUA,452,6,0.0148889913696554
2010,May,M,ALFIE,424,7,0.0139666644706502
2010,May,M,CHARLIE,423,8,0.0139337242242572
2010,May,M,GEORGE,380,9,0.0125172936293563
2010,May,M,JAMES,373,10,0.012286711904605
2010,May,M,,30358,0,1
2010,Jun,M,OLIVER,709,1,0.0231374212707633
2010,Jun,M,JACK,602,2,0.0196455960578272
2010,Jun,M,HARRY,548,3,0.0178833665111118
2010,Jun,M,ALFIE,463,4,0.0151094866690598
2010,Jun,M,CHARLIE,460,5,0.0150115850275756
2010,Jun,M,WILLIAM,441,6,0.0143915412981758
2010,Jun,M,JOSHUA,428,7,0.0139673008517443
2010,Jun,M,THOMAS,427,8,0.0139346669712496
2010,Jun,M,JAMES,379,9,0.0123682407075025
2010,Jun,M,GEORGE,376,10,0.0122703390660183
2010,Jun,M,,30643,0,1
2010,Jul,M,OLIVER,693,1,0.021753460777851
2010,Jul,M,JACK,650,2,0.0204036789402643
2010,Jul,M,HARRY,587,3,0.0184260915968233
2010,Jul,M,CHARLIE,466,4,0.0146278682864049
2010,Jul,M,ALFIE,455,5,0.014282575258185
2010,Jul,M,JOSHUA,451,6,0.0141570141570142
2010,Jul,M,THOMAS,450,7,0.0141256238817214
2010,Jul,M,WILLIAM,417,8,0.0130897447970619
2010,Jul,M,DANIEL,387,9,0.0121480365382804
2010,Jul,M,GEORGE,386,10,0.0121166462629877
2010,Jul,M,,31857,0,1
2010,Aug,M,OLIVER,705,1,0.0226731845372098
2010,Aug,M,HARRY,580,2,0.0186531163568534
2010,Aug,M,JACK,569,3,0.0182993503569821
2010,Aug,M,ALFIE,472,4,0.0151797774490255
2010,Aug,M,CHARLIE,434,5,0.0139576767221972
2010,Aug,M,JOSHUA,428,6,0.0137647134495401
2010,Aug,M,THOMAS,421,7,0.0135395896314402
2010,Aug,M,WILLIAM,417,8,0.0134109474496687
2010,Aug,M,GEORGE,374,9,0.0120280439956262
2010,Aug,M,JACOB,355,10,0.011416993632212
2010,Aug,M,,31094,0,1
2010,Sep,M,OLIVER,768,1,0.0235959198721888
2010,Sep,M,JACK,655,2,0.020124124370161
2010,Sep,M,HARRY,582,3,0.0178812830281431
2010,Sep,M,CHARLIE,486,4,0.0149317930441195
2010,Sep,M,THOMAS,467,5,0.0143480398181148
2010,Sep,M,ALFIE,456,6,0.0140100774241121
2010,Sep,M,JOSHUA,448,7,0.0137642865921101
2010,Sep,M,WILLIAM,432,8,0.0132727049281062
2010,Sep,M,GEORGE,400,9,0.0122895416000983
2010,Sep,M,JACOB,400,9,0.0122895416000983
2010,Sep,M,,32548,0,1
2010,Oct,M,OLIVER,763,1,0.023154891964069
2010,Oct,M,JACK,692,2,0.0210002427773731
2010,Oct,M,HARRY,631,3,0.0191490653071134
2010,Oct,M,CHARLIE,515,4,0.0156287933964555
2010,Oct,M,ALFIE,475,5,0.0144149065307113
2010,Oct,M,THOMAS,475,5,0.0144149065307113
2010,Oct,M,JOSHUA,463,7,0.0140507404709881
2010,Oct,M,WILLIAM,463,7,0.0140507404709881
2010,Oct,M,JACOB,429,9,0.0130189366351056
2010,Oct,M,ETHAN,420,10,0.0127458120903132
2010,Oct,M,,32952,0,1
2010,Nov,M,HARRY,646,1,0.0207071192742892
2010,Nov,M,OLIVER,626,2,0.0200660319902555
2010,Nov,M,JACK,560,3,0.0179504439529442
2010,Nov,M,ALFIE,467,4,0.0149693880821874
2010,Nov,M,THOMAS,461,5,0.0147770618969773
2010,Nov,M,JACOB,431,6,0.0138154309709267
2010,Nov,M,CHARLIE,423,7,0.0135589960573132
2010,Nov,M,WILLIAM,423,7,0.0135589960573132
2010,Nov,M,JOSHUA,419,9,0.0134307786005065
2010,Nov,M,ETHAN,383,10,0.0122768214892458
2010,Nov,M,,31197,0,1
2010,Dec,M,OLIVER,644,1,0.0203791019271542
2010,Dec,M,HARRY,609,2,0.0192715420398089
2010,Dec,M,JACK,577,3,0.0182589158570931
2010,Dec,M,ALFIE,480,4,0.0151893927407361
2010,Dec,M,CHARLIE,446,5,0.0141134774216006
2010,Dec,M,WILLIAM,440,6,0.0139236100123414
2010,Dec,M,THOMAS,438,7,0.0138603208759216
2010,Dec,M,JACOB,428,8,0.013543875193823
2010,Dec,M,ETHAN,420,9,0.013290718648144
2010,Dec,M,JOSHUA,407,10,0.0128793392614158
2010,Dec,M,,31601,0,1
2010,Jan,F,OLIVIA,442,1,0.0150018667481248
2010,Jan,F,SOPHIE,385,2,0.0130672368733666
2010,Jan,F,LILY,363,3,0.0123205376234599
2010,Jan,F,EMILY,362,4,0.0122865967484642
2010,Jan,F,RUBY,361,5,0.0122526558734684
2010,Jan,F,JESSICA,352,6,0.0119471879985066
2010,Jan,F,CHLOE,335,7,0.0113701931235787
2010,Jan,F,AMELIA,332,8,0.0112683704985915
2010,Jan,F,GRACE,324,9,0.0109968434986254
2010,Jan,F,EVIE,300,10,0.0101822624987272
2010,Jan,F,,29463,0,1
2010,Feb,F,OLIVIA,423,1,0.0158160403813797
2010,Feb,F,SOPHIE,342,2,0.0127874369040942
2010,Feb,F,RUBY,338,3,0.0126378762385493
2010,Feb,F,EMILY,335,4,0.0125257057393905
2010,Feb,F,LILY,321,5,0.0120022434099832
2010,Feb,F,JESSICA,310,6,0.0115909515797345
2010,Feb,F,CHLOE,306,7,0.0114413909141896
2010,Feb,F,AMELIA,303,8,0.0113292204150308
2010,Feb,F,GRACE,290,9,0.0108431482520097
2010,Feb,F,AVA,270,10,0.0100953449242849
2010,Feb,F,,26745,0,1
2010,Mar,F,OLIVIA,474,1,0.0162718846549949
2010,Mar,F,SOPHIE,390,2,0.0133882595262616
2010,Mar,F,EMILY,377,3,0.0129419842087195
2010,Mar,F,JESSICA,358,4,0.0122897356676965
2010,Mar,F,AMELIA,356,5,0.0122210779265362
2010,Mar,F,CHLOE,355,6,0.0121867490559561
2010,Mar,F,GRACE,353,7,0.0121180913147957
2010,Mar,F,LILY,315,8,0.0108135942327497
2010,Mar,F,RUBY,289,9,0.00992104359766564
2010,Mar,F,ISABELLA,274,10,0.00940611053896327
2010,Mar,F,,29130,0,1
2010,Apr,F,OLIVIA,422,1,0.015153691467969
2010,Apr,F,SOPHIE,378,2,0.0135736857224935
2010,Apr,F,EMILY,350,3,0.0125682275208273
2010,Apr,F,JESSICA,341,4,0.0122450445274346
2010,Apr,F,RUBY,336,5,0.0120654984199943
2010,Apr,F,CHLOE,333,6,0.01195777075553
2010,Apr,F,AMELIA,324,7,0.0116345877621373
2010,Apr,F,LILY,324,7,0.0116345877621373
2010,Apr,F,AVA,282,9,0.010126400459638
2010,Apr,F,GRACE,277,10,0.00994685435219764
2010,Apr,F,,27848,0,1
2010,May,F,OLIVIA,483,1,0.0166064981949459
2010,May,F,SOPHIE,388,2,0.0133402097301014
2010,May,F,EMILY,379,3,0.0130307718755372
2010,May,F,JESSICA,350,4,0.0120336943441637
2010,May,F,AMELIA,349,5,0.0119993123603232
2010,May,F,LILY,342,6,0.0117586384734399
2010,May,F,GRACE,330,7,0.0113460546673543
2010,May,F,CHLOE,327,8,0.0112429087158329
2010,May,F,RUBY,323,9,0.011105380780471
2010,May,F,EVIE,277,10,0.00952380952380953
2010,May,F,,29085,0,1
2010,Jun,F,OLIVIA,433,1,0.0150268957140378
2010,Jun,F,SOPHIE,379,2,0.0131528717681763
2010,Jun,F,AMELIA,348,3,0.0120770432066632
2010,Jun,F,JESSICA,332,4,0.0115217768523339
2010,Jun,F,LILY,326,5,0.0113135519694604
2010,Jun,F,RUBY,318,6,0.0110359187922957
2010,Jun,F,CHLOE,310,7,0.010758285615131
2010,Jun,F,GRACE,308,8,0.0106888773208398
2010,Jun,F,EMILY,307,9,0.0106541731736943
2010,Jun,F,AVA,295,10,0.0102377234079473
2010,Jun,F,,28815,0,1
2010,Jul,F,OLIVIA,453,1,0.0149460556270415
2010,Jul,F,EMILY,383,2,0.0126365106074103
2010,Jul,F,AMELIA,371,3,0.012240588604045
2010,Jul,F,SOPHIE,355,4,0.0117126925995579
2010,Jul,F,JESSICA,353,5,0.011646705598997
2010,Jul,F,RUBY,350,6,0.0115477250981557
2010,Jul,F,LILY,346,7,0.0114157510970339
2010,Jul,F,CHLOE,330,8,0.0108878550925468
2010,Jul,F,GRACE,305,9,0.0100630175855357
2010,Jul,F,EVIE,297,10,0.00979906958329209
2010,Jul,F,,30309,0,1
2010,Aug,F,OLIVIA,426,1,0.0144392095719079
2010,Aug,F,EMILY,356,2,0.0120665695014066
2010,Aug,F,AMELIA,349,3,0.0118293054943565
2010,Aug,F,RUBY,347,4,0.0117615157780565
2010,Aug,F,SOPHIE,343,5,0.0116259363454564
2010,Aug,F,JESSICA,325,6,0.0110158288987561
2010,Aug,F,CHLOE,321,7,0.010880249466156
2010,Aug,F,EVIE,314,8,0.0106429854591059
2010,Aug,F,LILY,312,9,0.0105751957428058
2010,Aug,F,ISABELLA,296,10,0.0100328780124055
2010,Aug,F,,29503,0,1
2010,Sep,F,OLIVIA,447,1,0.0146875205362424
2010,Sep,F,SOPHIE,410,2,0.0134717749884997
2010,Sep,F,LILY,395,3,0.0129789051718473
2010,Sep,F,EMILY,392,4,0.0128803312085168
2010,Sep,F,JESSICA,361,5,0.0118617335874351
2010,Sep,F,CHLOE,348,6,0.0114345797463363
2010,Sep,F,AMELIA,345,7,0.0113360057830059
2010,Sep,F,RUBY,330,8,0.0108431359663534
2010,Sep,F,EVIE,315,9,0.010350266149701
2010,Sep,F,AVA,311,10,0.0102188341985937
2010,Sep,F,,30434,0,1
2010,Oct,F,OLIVIA,465,1,0.014721712150953
2010,Oct,F,LILY,407,2,0.0128854555815868
2010,Oct,F,AMELIA,398,3,0.0126005192173748
2010,Oct,F,SOPHIE,389,4,0.0123155828531628
2010,Oct,F,EMILY,382,5,0.0120939656809979
2010,Oct,F,CHLOE,353,6,0.0111758373963148
2010,Oct,F,JESSICA,351,7,0.0111125182042677
2010,Oct,F,AVA,347,8,0.0109858798201735
2010,Oct,F,RUBY,344,9,0.0108909010321028
2010,Oct,F,ISABELLA,332,10,0.0105109858798202
2010,Oct,F,,31586,0,1
2010,Nov,F,LILY,395,1,0.0133694364528685
2010,Nov,F,OLIVIA,395,1,0.0133694364528685
2010,Nov,F,AMELIA,379,3,0.0128278896598409
2010,Nov,F,SOPHIE,369,4,0.0124894229141987
2010,Nov,F,JESSICA,359,5,0.0121509561685564
2010,Nov,F,EMILY,358,6,0.0121171094939922
2010,Nov,F,GRACE,329,7,0.0111355559316297
2010,Nov,F,AVA,305,8,0.0103232357420883
2010,Nov,F,CHLOE,302,9,0.0102216957183957
2010,Nov,F,ISABELLA,291,10,0.0098493822981892
2010,Nov,F,,29545,0,1
2010,Dec,F,HOLLY,440,1,0.0147998654557686
2010,Dec,F,OLIVIA,416,2,0.0139926000672721
2010,Dec,F,LILY,411,3,0.013824419778002
2010,Dec,F,AMELIA,373,4,0.0125462495795493
2010,Dec,F,SOPHIE,341,5,0.0114698957282207
2010,Dec,F,RUBY,340,6,0.0114362596703666
2010,Dec,F,EVIE,338,7,0.0113689875546586
2010,Dec,F,EMILY,329,8,0.0110662630339724
2010,Dec,F,ISABELLA,326,9,0.0109653548604104
2010,Dec,F,GRACE,316,10,0.0106289942818702
2010,Dec,F,,29730,0,1
2011,Jan,M,OLIVER,658,1,0.0213227907579636
2011,Jan,M,HARRY,636,2,0.0206098707022263
2011,Jan,M,JACK,548,3,0.0177581904792767
2011,Jan,M,ALFIE,465,4,0.015068537541722
2011,Jan,M,CHARLIE,461,5,0.0149389157134061
2011,Jan,M,WILLIAM,442,6,0.0143232120289057
2011,Jan,M,THOMAS,423,7,0.0137075083444052
2011,Jan,M,ETHAN,421,8,0.0136426974302473
2011,Jan,M,JOSHUA,409,9,0.0132538319452996
2011,Jan,M,JAMES,403,10,0.0130593992028258
2011,Jan,M,,30859,0,1
2011,Feb,M,HARRY,619,1,0.0220284697508897
2011,Feb,M,JACK,571,2,0.0203202846975089
2011,Feb,M,OLIVER,531,3,0.0188967971530249
2011,Feb,M,ALFIE,429,4,0.0152669039145907
2011,Feb,M,THOMAS,425,5,0.0151245551601423
2011,Feb,M,CHARLIE,409,6,0.0145551601423488
2011,Feb,M,JACOB,390,7,0.0138790035587189
2011,Feb,M,JOSHUA,390,7,0.0138790035587189
2011,Feb,M,ETHAN,382,9,0.0135943060498221
2011,Feb,M,WILLIAM,355,10,0.0126334519572954
2011,Feb,M,,28100,0,1
2011,Mar,M,HARRY,657,1,0.0212168184460376
2011,Mar,M,OLIVER,577,2,0.01863333979203
2011,Mar,M,JACK,539,3,0.0174061874313763
2011,Mar,M,ALFIE,480,4,0.0155008719240457
